dataset,accession,assembly_path,status
training,SRR6995003,data/camda_amr_2025/processed/assemblies/train/SRR6995003.fasta,missing
training,SRR6995006,data/camda_amr_2025/processed/assemblies/train/SRR6995006.fasta,missing
training,SRR6995007,data/camda_amr_2025/processed/assemblies/train/SRR6995007.fasta,missing
training,SRR6995017,data/camda_amr_2025/processed/assemblies/train/SRR6995017.fasta,missing
training,SRR6995020,data/camda_amr_2025/processed/assemblies/train/SRR6995020.fasta,missing
training,SRR721178,data/camda_amr_2025/processed/assemblies/train/SRR721178.fasta,missing
training,SRR721187,data/camda_amr_2025/processed/assemblies/train/SRR721187.fasta,missing
training,SRR721188,data/camda_amr_2025/processed/assemblies/train/SRR721188.fasta,missing
training,SRR721195,data/camda_amr_2025/processed/assemblies/train/SRR721195.fasta,missing
training,SRR721209,data/camda_amr_2025/processed/assemblies/train/SRR721209.fasta,missing
training,SRR721211,data/camda_amr_2025/processed/assemblies/train/SRR721211.fasta,missing
training,SRR721218,data/camda_amr_2025/processed/assemblies/train/SRR721218.fasta,missing
training,SRR7252659,data/camda_amr_2025/processed/assemblies/train/SRR7252659.fasta,missing
training,SRR7252691,data/camda_amr_2025/processed/assemblies/train/SRR7252691.fasta,missing
training,SRR728961,data/camda_amr_2025/processed/assemblies/train/SRR728961.fasta,missing
training,SRR728972,data/camda_amr_2025/processed/assemblies/train/SRR728972.fasta,missing
training,SRR741913,data/camda_amr_2025/processed/assemblies/train/SRR741913.fasta,missing
training,SRR741916,data/camda_amr_2025/processed/assemblies/train/SRR741916.fasta,missing
training,SRR741918,data/camda_amr_2025/processed/assemblies/train/SRR741918.fasta,missing
training,SRR7795229,data/camda_amr_2025/processed/assemblies/train/SRR7795229.fasta,missing
training,SRR7795230,data/camda_amr_2025/processed/assemblies/train/SRR7795230.fasta,missing
training,SRR7795231,data/camda_amr_2025/processed/assemblies/train/SRR7795231.fasta,missing
training,SRR7795232,data/camda_amr_2025/processed/assemblies/train/SRR7795232.fasta,missing
training,SRR7795233,data/camda_amr_2025/processed/assemblies/train/SRR7795233.fasta,missing
training,SRR7817826,data/camda_amr_2025/processed/assemblies/train/SRR7817826.fasta,missing
training,SRR7817909,data/camda_amr_2025/processed/assemblies/train/SRR7817909.fasta,missing
training,SRR7818144,data/camda_amr_2025/processed/assemblies/train/SRR7818144.fasta,missing
training,SRR7818146,data/camda_amr_2025/processed/assemblies/train/SRR7818146.fasta,missing
training,SRR7818258,data/camda_amr_2025/processed/assemblies/train/SRR7818258.fasta,missing
training,SRR7818324,data/camda_amr_2025/processed/assemblies/train/SRR7818324.fasta,missing
training,SRR7818938,data/camda_amr_2025/processed/assemblies/train/SRR7818938.fasta,missing
training,SRR8443717,data/camda_amr_2025/processed/assemblies/train/SRR8443717.fasta,missing
training,SRR8444321,data/camda_amr_2025/processed/assemblies/train/SRR8444321.fasta,missing
training,SRR8445030,data/camda_amr_2025/processed/assemblies/train/SRR8445030.fasta,missing
training,SRR8448315,data/camda_amr_2025/processed/assemblies/train/SRR8448315.fasta,missing
training,SRR8448905,data/camda_amr_2025/processed/assemblies/train/SRR8448905.fasta,missing
training,SRR8449564,data/camda_amr_2025/processed/assemblies/train/SRR8449564.fasta,missing
training,SRR8449826,data/camda_amr_2025/processed/assemblies/train/SRR8449826.fasta,missing
training,SRR850788,data/camda_amr_2025/processed/assemblies/train/SRR850788.fasta,missing
training,SRR850791,data/camda_amr_2025/processed/assemblies/train/SRR850791.fasta,missing
training,SRR850815,data/camda_amr_2025/processed/assemblies/train/SRR850815.fasta,missing
training,SRR850820,data/camda_amr_2025/processed/assemblies/train/SRR850820.fasta,missing
training,SRR850823,data/camda_amr_2025/processed/assemblies/train/SRR850823.fasta,missing
training,SRR850883,data/camda_amr_2025/processed/assemblies/train/SRR850883.fasta,missing
training,SRR850944,data/camda_amr_2025/processed/assemblies/train/SRR850944.fasta,missing
training,SRR850995,data/camda_amr_2025/processed/assemblies/train/SRR850995.fasta,missing
training,SRR850998,data/camda_amr_2025/processed/assemblies/train/SRR850998.fasta,missing
training,SRR851006,data/camda_amr_2025/processed/assemblies/train/SRR851006.fasta,missing
training,SRR8607458,data/camda_amr_2025/processed/assemblies/train/SRR8607458.fasta,missing
training,SRR8607468,data/camda_amr_2025/processed/assemblies/train/SRR8607468.fasta,missing
training,SRR8737281,data/camda_amr_2025/processed/assemblies/train/SRR8737281.fasta,missing
training,SRR8737282,data/camda_amr_2025/processed/assemblies/train/SRR8737282.fasta,missing
training,SRR8737283,data/camda_amr_2025/processed/assemblies/train/SRR8737283.fasta,missing
training,SRR8737284,data/camda_amr_2025/processed/assemblies/train/SRR8737284.fasta,missing
training,SRR8737285,data/camda_amr_2025/processed/assemblies/train/SRR8737285.fasta,missing
training,SRR8737286,data/camda_amr_2025/processed/assemblies/train/SRR8737286.fasta,missing
training,SRR8737287,data/camda_amr_2025/processed/assemblies/train/SRR8737287.fasta,missing
training,SRR8737288,data/camda_amr_2025/processed/assemblies/train/SRR8737288.fasta,missing
training,SRR8737289,data/camda_amr_2025/processed/assemblies/train/SRR8737289.fasta,missing
training,SRR8737290,data/camda_amr_2025/processed/assemblies/train/SRR8737290.fasta,missing
training,SRR8737291,data/camda_amr_2025/processed/assemblies/train/SRR8737291.fasta,missing
training,SRR8737292,data/camda_amr_2025/processed/assemblies/train/SRR8737292.fasta,missing
training,SRR8737293,data/camda_amr_2025/processed/assemblies/train/SRR8737293.fasta,missing
training,SRR8737294,data/camda_amr_2025/processed/assemblies/train/SRR8737294.fasta,missing
training,SRR8737295,data/camda_amr_2025/processed/assemblies/train/SRR8737295.fasta,missing
training,SRR8737296,data/camda_amr_2025/processed/assemblies/train/SRR8737296.fasta,missing
training,SRR8737297,data/camda_amr_2025/processed/assemblies/train/SRR8737297.fasta,missing
training,SRR8737298,data/camda_amr_2025/processed/assemblies/train/SRR8737298.fasta,missing
training,SRR8737299,data/camda_amr_2025/processed/assemblies/train/SRR8737299.fasta,missing
training,SRR8737300,data/camda_amr_2025/processed/assemblies/train/SRR8737300.fasta,missing
training,SRR8737301,data/camda_amr_2025/processed/assemblies/train/SRR8737301.fasta,missing
training,SRR8737302,data/camda_amr_2025/processed/assemblies/train/SRR8737302.fasta,missing
training,SRR8737303,data/camda_amr_2025/processed/assemblies/train/SRR8737303.fasta,missing
training,SRR8737304,data/camda_amr_2025/processed/assemblies/train/SRR8737304.fasta,missing
training,SRR8737305,data/camda_amr_2025/processed/assemblies/train/SRR8737305.fasta,missing
training,SRR8737307,data/camda_amr_2025/processed/assemblies/train/SRR8737307.fasta,missing
training,SRR8737311,data/camda_amr_2025/processed/assemblies/train/SRR8737311.fasta,missing
training,SRR8737312,data/camda_amr_2025/processed/assemblies/train/SRR8737312.fasta,missing
training,SRR8737313,data/camda_amr_2025/processed/assemblies/train/SRR8737313.fasta,missing
training,SRR8737314,data/camda_amr_2025/processed/assemblies/train/SRR8737314.fasta,missing
training,SRR8737315,data/camda_amr_2025/processed/assemblies/train/SRR8737315.fasta,missing
training,SRR8737316,data/camda_amr_2025/processed/assemblies/train/SRR8737316.fasta,missing
training,SRR8737317,data/camda_amr_2025/processed/assemblies/train/SRR8737317.fasta,missing
training,SRR8737318,data/camda_amr_2025/processed/assemblies/train/SRR8737318.fasta,missing
training,SRR8737319,data/camda_amr_2025/processed/assemblies/train/SRR8737319.fasta,missing
training,SRR8737320,data/camda_amr_2025/processed/assemblies/train/SRR8737320.fasta,missing
training,SRR8737321,data/camda_amr_2025/processed/assemblies/train/SRR8737321.fasta,missing
training,SRR8737322,data/camda_amr_2025/processed/assemblies/train/SRR8737322.fasta,missing
training,SRR8737323,data/camda_amr_2025/processed/assemblies/train/SRR8737323.fasta,missing
training,SRR8737324,data/camda_amr_2025/processed/assemblies/train/SRR8737324.fasta,missing
training,SRR8737325,data/camda_amr_2025/processed/assemblies/train/SRR8737325.fasta,missing
training,SRR8737326,data/camda_amr_2025/processed/assemblies/train/SRR8737326.fasta,missing
training,SRR8737327,data/camda_amr_2025/processed/assemblies/train/SRR8737327.fasta,missing
training,SRR8737328,data/camda_amr_2025/processed/assemblies/train/SRR8737328.fasta,missing
training,SRR8737329,data/camda_amr_2025/processed/assemblies/train/SRR8737329.fasta,missing
training,SRR8737330,data/camda_amr_2025/processed/assemblies/train/SRR8737330.fasta,missing
training,SRR8737331,data/camda_amr_2025/processed/assemblies/train/SRR8737331.fasta,missing
training,SRR8737332,data/camda_amr_2025/processed/assemblies/train/SRR8737332.fasta,missing
training,SRR8737333,data/camda_amr_2025/processed/assemblies/train/SRR8737333.fasta,missing
training,SRR8737334,data/camda_amr_2025/processed/assemblies/train/SRR8737334.fasta,missing
training,SRR8737335,data/camda_amr_2025/processed/assemblies/train/SRR8737335.fasta,missing
training,SRR8737336,data/camda_amr_2025/processed/assemblies/train/SRR8737336.fasta,missing
training,SRR8737337,data/camda_amr_2025/processed/assemblies/train/SRR8737337.fasta,missing
training,SRR8737339,data/camda_amr_2025/processed/assemblies/train/SRR8737339.fasta,missing
training,SRR8737340,data/camda_amr_2025/processed/assemblies/train/SRR8737340.fasta,missing
training,SRR8737341,data/camda_amr_2025/processed/assemblies/train/SRR8737341.fasta,missing
training,SRR8737342,data/camda_amr_2025/processed/assemblies/train/SRR8737342.fasta,missing
training,SRR8737343,data/camda_amr_2025/processed/assemblies/train/SRR8737343.fasta,missing
training,SRR8737344,data/camda_amr_2025/processed/assemblies/train/SRR8737344.fasta,missing
training,SRR8737345,data/camda_amr_2025/processed/assemblies/train/SRR8737345.fasta,missing
training,SRR8737346,data/camda_amr_2025/processed/assemblies/train/SRR8737346.fasta,missing
training,SRR8737347,data/camda_amr_2025/processed/assemblies/train/SRR8737347.fasta,missing
training,SRR8737348,data/camda_amr_2025/processed/assemblies/train/SRR8737348.fasta,missing
training,SRR8737349,data/camda_amr_2025/processed/assemblies/train/SRR8737349.fasta,missing
training,SRR8737350,data/camda_amr_2025/processed/assemblies/train/SRR8737350.fasta,missing
training,SRR8737351,data/camda_amr_2025/processed/assemblies/train/SRR8737351.fasta,missing
training,SRR8737352,data/camda_amr_2025/processed/assemblies/train/SRR8737352.fasta,missing
training,SRR8737353,data/camda_amr_2025/processed/assemblies/train/SRR8737353.fasta,missing
training,SRR8737354,data/camda_amr_2025/processed/assemblies/train/SRR8737354.fasta,missing
training,SRR8737355,data/camda_amr_2025/processed/assemblies/train/SRR8737355.fasta,missing
training,SRR8737356,data/camda_amr_2025/processed/assemblies/train/SRR8737356.fasta,missing
training,SRR8737357,data/camda_amr_2025/processed/assemblies/train/SRR8737357.fasta,missing
training,SRR8737358,data/camda_amr_2025/processed/assemblies/train/SRR8737358.fasta,missing
training,SRR8737359,data/camda_amr_2025/processed/assemblies/train/SRR8737359.fasta,missing
training,SRR8737360,data/camda_amr_2025/processed/assemblies/train/SRR8737360.fasta,missing
training,SRR8737361,data/camda_amr_2025/processed/assemblies/train/SRR8737361.fasta,missing
training,SRR8737362,data/camda_amr_2025/processed/assemblies/train/SRR8737362.fasta,missing
training,SRR8737363,data/camda_amr_2025/processed/assemblies/train/SRR8737363.fasta,missing
training,SRR8737364,data/camda_amr_2025/processed/assemblies/train/SRR8737364.fasta,missing
training,SRR8737365,data/camda_amr_2025/processed/assemblies/train/SRR8737365.fasta,missing
training,SRR8737366,data/camda_amr_2025/processed/assemblies/train/SRR8737366.fasta,missing
training,SRR8737367,data/camda_amr_2025/processed/assemblies/train/SRR8737367.fasta,missing
training,SRR8737368,data/camda_amr_2025/processed/assemblies/train/SRR8737368.fasta,missing
training,SRR8737369,data/camda_amr_2025/processed/assemblies/train/SRR8737369.fasta,missing
training,SRR8737370,data/camda_amr_2025/processed/assemblies/train/SRR8737370.fasta,missing
training,SRR8737371,data/camda_amr_2025/processed/assemblies/train/SRR8737371.fasta,missing
training,SRR8737372,data/camda_amr_2025/processed/assemblies/train/SRR8737372.fasta,missing
training,SRR8737373,data/camda_amr_2025/processed/assemblies/train/SRR8737373.fasta,missing
training,SRR8737374,data/camda_amr_2025/processed/assemblies/train/SRR8737374.fasta,missing
training,SRR8737375,data/camda_amr_2025/processed/assemblies/train/SRR8737375.fasta,missing
training,SRR8737376,data/camda_amr_2025/processed/assemblies/train/SRR8737376.fasta,missing
training,SRR8737377,data/camda_amr_2025/processed/assemblies/train/SRR8737377.fasta,missing
training,SRR8737378,data/camda_amr_2025/processed/assemblies/train/SRR8737378.fasta,missing
training,SRR8737379,data/camda_amr_2025/processed/assemblies/train/SRR8737379.fasta,missing
training,SRR8737380,data/camda_amr_2025/processed/assemblies/train/SRR8737380.fasta,missing
training,SRR8737381,data/camda_amr_2025/processed/assemblies/train/SRR8737381.fasta,missing
training,SRR8737382,data/camda_amr_2025/processed/assemblies/train/SRR8737382.fasta,missing
training,SRR8737383,data/camda_amr_2025/processed/assemblies/train/SRR8737383.fasta,missing
training,SRR8737384,data/camda_amr_2025/processed/assemblies/train/SRR8737384.fasta,missing
training,SRR8737385,data/camda_amr_2025/processed/assemblies/train/SRR8737385.fasta,missing
training,SRR8737386,data/camda_amr_2025/processed/assemblies/train/SRR8737386.fasta,missing
training,SRR8737387,data/camda_amr_2025/processed/assemblies/train/SRR8737387.fasta,missing
training,SRR8737388,data/camda_amr_2025/processed/assemblies/train/SRR8737388.fasta,missing
training,SRR8737389,data/camda_amr_2025/processed/assemblies/train/SRR8737389.fasta,missing
training,SRR8737390,data/camda_amr_2025/processed/assemblies/train/SRR8737390.fasta,missing
training,SRR8737391,data/camda_amr_2025/processed/assemblies/train/SRR8737391.fasta,missing
training,SRR8737392,data/camda_amr_2025/processed/assemblies/train/SRR8737392.fasta,missing
training,SRR8737393,data/camda_amr_2025/processed/assemblies/train/SRR8737393.fasta,missing
training,SRR8737394,data/camda_amr_2025/processed/assemblies/train/SRR8737394.fasta,missing
training,SRR8737395,data/camda_amr_2025/processed/assemblies/train/SRR8737395.fasta,missing
training,SRR8737396,data/camda_amr_2025/processed/assemblies/train/SRR8737396.fasta,missing
training,SRR8737397,data/camda_amr_2025/processed/assemblies/train/SRR8737397.fasta,missing
training,SRR8737398,data/camda_amr_2025/processed/assemblies/train/SRR8737398.fasta,missing
training,SRR8737399,data/camda_amr_2025/processed/assemblies/train/SRR8737399.fasta,missing
training,SRR8737400,data/camda_amr_2025/processed/assemblies/train/SRR8737400.fasta,missing
training,SRR8737401,data/camda_amr_2025/processed/assemblies/train/SRR8737401.fasta,missing
training,SRR8737402,data/camda_amr_2025/processed/assemblies/train/SRR8737402.fasta,missing
